OA11CD,Christian,Buddhist,Hindu,Jewish,Muslim,Sikh,Other Religion,No Religion,Not Stated
E00016403,49.45355191256831,3.8251366120218577,4.644808743169399,0.0,15.300546448087431,0.0,0.273224043715847,20.218579234972676,6.284153005464481
E00016437,60.78066914498141,4.646840148698884,0.5576208178438662,0.0,9.293680297397769,0.5576208178438662,0.0,16.356877323420075,7.806691449814126
E00016439,63.881401617250674,1.3477088948787062,1.6172506738544474,0.0,8.625336927223719,0.0,1.6172506738544474,16.172506738544474,6.738544474393531
E00016442,58.47457627118644,1.694915254237288,1.694915254237288,0.0,18.926553672316384,0.2824858757062147,0.0,12.429378531073446,6.497175141242938
E00016399,57.2961373390558,3.8626609442060085,0.0,0.0,15.879828326180258,1.7167381974248928,0.8583690987124464,15.021459227467812,5.364806866952789
E00016401,51.461988304093566,3.801169590643275,0.29239766081871343,0.0,12.573099415204679,0.5847953216374269,0.5847953216374269,22.80701754385965,7.894736842105263
E00016406,60.66066066066066,2.4024024024024024,0.3003003003003003,0.0,14.714714714714715,0.0,0.6006006006006006,14.114114114114114,7.207207207207207
E00016435,51.196172248803826,6.220095693779904,1.1961722488038278,0.4784688995215311,12.679425837320574,0.0,0.4784688995215311,19.37799043062201,8.373205741626794
E00016395,50.70422535211268,3.1690140845070425,0.704225352112676,0.704225352112676,13.028169014084508,0.0,0.352112676056338,23.943661971830984,7.394366197183099
E00016404,45.108695652173914,3.8043478260869565,2.4456521739130435,0.5434782608695652,9.782608695652174,0.0,0.2717391304347826,30.706521739130434,7.336956521739131
E00016405,43.521594684385384,5.3156146179401995,2.6578073089700998,0.0,10.631229235880399,0.33222591362126247,1.3289036544850499,29.235880398671096,6.976744186046512
E00016408,45.945945945945944,0.6756756756756757,2.7027027027027026,0.0,10.81081081081081,0.0,0.6756756756756757,34.45945945945946,4.72972972972973
E00016410,52.27963525835866,2.43161094224924,1.21580547112462,0.0,3.3434650455927053,0.0,0.60790273556231,32.82674772036474,7.2948328267477205
E00016438,54.32098765432099,3.292181069958848,3.292181069958848,0.411522633744856,6.584362139917696,0.411522633744856,0.411522633744856,24.279835390946502,6.995884773662551
E00016398,58.431372549019606,2.3529411764705883,0.7843137254901961,0.39215686274509803,3.9215686274509802,0.0,0.39215686274509803,27.058823529411764,6.666666666666667
E00016431,56.962025316455694,0.4219409282700422,0.0,0.0,10.126582278481013,0.0,0.0,23.206751054852322,9.282700421940929
E00016432,42.693409742120345,8.30945558739255,4.011461318051576,0.0,7.163323782234957,0.0,0.0,30.08595988538682,7.736389684813753
E00016434,60.93366093366093,4.914004914004914,0.2457002457002457,0.0,10.073710073710073,0.2457002457002457,0.0,16.461916461916463,7.125307125307125
E00173943,61.891117478510026,0.8595988538681948,0.28653295128939826,0.28653295128939826,4.584527220630372,0.0,0.8595988538681948,21.48997134670487,9.742120343839542
E00173946,44.10876132930514,1.8126888217522659,2.416918429003021,0.3021148036253776,4.531722054380665,0.0,0.6042296072507553,37.764350453172206,8.459214501510575
E00016397,42.44306418219462,4.3478260869565215,3.5196687370600412,1.0351966873706004,7.453416149068323,0.2070393374741201,0.6211180124223602,33.74741200828157,6.625258799171843
E00016433,56.22895622895623,1.3468013468013469,2.6936026936026938,0.0,0.6734006734006734,0.0,0.0,31.31313131313131,7.744107744107744
E00016436,60.19417475728155,2.912621359223301,0.0,0.4854368932038835,6.796116504854369,0.0,0.0,23.300970873786408,6.310679611650485
E00016440,59.33734939759036,2.108433734939759,3.0120481927710845,0.0,15.36144578313253,0.0,0.6024096385542169,13.25301204819277,6.325301204819277
E00016441,58.81006864988559,3.203661327231121,0.4576659038901602,0.4576659038901602,4.576659038901602,0.0,0.6864988558352403,23.79862700228833,8.009153318077804
