OA11CD,Main language is English,Main language is not English: Can speak English very well,Main language is not English: Can speak English well,Main language is not English: Cannot speak English well,Main language is not English: Cannot speak English
E00016403,70.57057057057057,11.411411411411411,12.912912912912914,4.804804804804805,0.3003003003003003
E00016437,77.51479289940828,5.719921104536489,11.637080867850099,4.1420118343195265,0.9861932938856016
E00016439,74.56647398843931,11.560693641618498,9.53757225433526,4.046242774566474,0.28901734104046245
E00016442,78.52760736196319,10.429447852760736,7.0552147239263805,3.6809815950920246,0.3067484662576687
E00016399,80.63063063063063,6.981981981981982,6.756756756756757,4.954954954954955,0.6756756756756757
E00016401,70.88607594936708,12.025316455696203,12.025316455696203,4.746835443037975,0.31645569620253167
E00016406,85.9375,5.0,7.1875,1.875,0.0
E00016435,76.76767676767676,9.343434343434344,7.3232323232323235,6.313131313131313,0.25252525252525254
E00016395,76.78571428571429,11.071428571428571,9.285714285714286,1.7857142857142858,1.0714285714285714
E00016404,63.687150837988824,15.083798882681565,17.59776536312849,2.5139664804469275,1.1173184357541899
E00016405,60.738255033557046,20.13422818791946,15.100671140939598,4.026845637583893,0.0
E00016408,71.32867132867133,11.188811188811188,14.685314685314685,1.3986013986013985,1.3986013986013985
E00016410,71.11801242236025,12.422360248447205,10.869565217391305,4.658385093167702,0.9316770186335404
E00016438,49.78540772532189,28.326180257510728,18.025751072961373,3.8626609442060085,0.0
E00016398,84.33734939759036,8.433734939759036,4.417670682730924,2.8112449799196786,0.0
E00016431,80.68669527896996,10.729613733905579,7.296137339055794,1.2875536480686696,0.0
E00016432,75.44378698224853,13.31360946745562,5.325443786982248,5.9171597633136095,0.0
E00016434,74.23469387755102,10.204081632653061,8.673469387755102,5.86734693877551,1.0204081632653061
E00173943,79.93827160493827,11.11111111111111,6.172839506172839,2.1604938271604937,0.6172839506172839
E00173946,63.75,21.875,13.4375,0.625,0.3125
E00016397,67.31182795698925,18.70967741935484,11.612903225806452,2.150537634408602,0.21505376344086022
