OA11CD,Owned,Shared ownership,Social rented,Private rented,Rent free
E00016403,5.633802816901408,0.0,87.32394366197182,7.042253521126761,0.0
E00016437,12.578616352201259,0.0,79.87421383647799,6.918238993710692,0.6289308176100629
E00016439,4.49438202247191,0.0,71.34831460674157,23.59550561797753,0.5617977528089888
E00016442,10.071942446043165,0.7194244604316546,79.13669064748201,10.071942446043165,0.0
E00016399,6.382978723404255,0.0,87.23404255319149,2.8368794326241136,3.5460992907801416
E00016401,13.636363636363637,19.48051948051948,58.44155844155844,7.142857142857143,1.2987012987012987
E00016406,4.201680672268908,1.680672268907563,83.19327731092437,10.084033613445378,0.8403361344537815
E00016435,7.647058823529412,15.294117647058824,66.47058823529412,10.0,0.5882352941176471
E00016395,17.391304347826086,0.8695652173913043,51.30434782608695,29.565217391304348,0.8695652173913043
E00016404,30.833333333333332,0.8333333333333334,27.5,39.166666666666664,1.6666666666666667
E00016405,32.608695652173914,0.0,20.28985507246377,45.65217391304348,1.4492753623188406
E00016408,41.1764705882353,0.0,2.9411764705882355,54.411764705882355,1.4705882352941178
E00016410,46.42857142857143,0.0,14.285714285714286,37.5,1.7857142857142858
E00016438,34.09090909090909,0.7575757575757576,5.303030303030303,59.09090909090909,0.7575757575757576
E00016398,16.216216216216218,5.405405405405405,60.36036036036036,17.117117117117118,0.9009009009009009
E00016431,17.272727272727273,5.454545454545454,52.72727272727273,20.90909090909091,3.6363636363636362
E00016432,18.75,13.125,43.75,23.75,0.625
E00016434,10.179640718562874,8.383233532934131,73.05389221556887,6.586826347305389,1.7964071856287425
E00173943,12.195121951219512,23.78048780487805,50.609756097560975,10.975609756097562,2.4390243902439024
E00173946,24.864864864864863,0.5405405405405406,11.35135135135135,63.24324324324324,0.0
E00016397,31.428571428571427,0.9523809523809523,23.80952380952381,43.80952380952381,0.0
E00016433,20.0,0.7142857142857143,60.0,18.571428571428573,0.7142857142857143
E00016436,23.762376237623762,0.0,57.42574257425743,15.841584158415841,2.9702970297029703
E00016440,12.962962962962964,0.0,75.92592592592592,9.25925925925926,1.8518518518518519
E00016441,11.27450980392157,7.8431372549019605,62.745098039215684,17.15686274509804,0.9803921568627451
E00016412,22.516556291390728,0.6622516556291391,42.384105960264904,33.77483443708609,0.6622516556291391
E00016414,24.305555555555557,0.0,56.94444444444444,17.36111111111111,1.3888888888888888
E00016418,22.22222222222222,0.0,49.01960784313726,26.797385620915033,1.9607843137254901
E00016422,9.90990990990991,0.0,82.88288288288288,7.207207207207207,0.0
E00016402,17.1875,0.78125,68.75,12.5,0.78125
E00016407,28.08219178082192,0.684931506849315,23.972602739726028,47.26027397260274,0.0
E00016409,5.47945205479452,15.753424657534246,65.06849315068493,10.95890410958904,2.73972602739726
E00016411,22.093023255813954,8.13953488372093,37.2093023255814,32.55813953488372,0.0
E00016413,19.047619047619047,0.7936507936507936,62.698412698412696,14.285714285714286,3.1746031746031744
E00016415,11.428571428571429,3.5714285714285716,67.14285714285714,16.428571428571427,1.4285714285714286
E00016416,9.615384615384615,0.9615384615384616,75.0,14.423076923076923,0.0
E00016419,10.169491525423728,0.0,73.72881355932203,14.40677966101695,1.694915254237288
E00016420,9.917355371900827,0.0,76.03305785123968,10.743801652892563,3.3057851239669422
E00173947,3.252032520325203,0.0,74.79674796747967,19.51219512195122,2.4390243902439024
E00173948,4.678362573099415,9.35672514619883,60.8187134502924,23.976608187134502,1.1695906432748537
E00016417,19.565217391304348,0.7246376811594203,75.3623188405797,3.6231884057971016,0.7246376811594203
E00016421,5.6,0.0,89.6,4.8,0.0
