"date","geography","geography code","Rural Urban","Central Heating: All categories: Type of central heating in household; measures: Value","Central Heating: Does not have central heating; measures: Value","Central Heating: Does have central heating; measures: Value","Central Heating: Occupancy rating (rooms) of -1 or less; measures: Value","Central Heating: Occupancy rating (bedrooms) of -1 or less; measures: Value","Central Heating: Average household size; measures: Value","Central Heating: Average number of rooms per household; measures: Value","Central Heating: Average number of bedrooms per household; measures: Value"
"2011","E00020689","E00020689","Total",118,6,112,5,2,2.5,5.5,2.8
"2011","E00166820","E00166820","Total",123,1,122,6,7,2.7,6.3,3.2
"2011","E00166821","E00166821","Total",101,1,100,1,0,3.3,8.0,4.0
"2011","E00020664","E00020664","Total",133,1,132,6,2,2.6,5.8,3.1
"2011","E00020668","E00020668","Total",129,4,125,11,11,2.5,5.2,2.8
"2011","E00020669","E00020669","Total",131,2,129,6,6,2.6,5.8,3.1
"2011","E00020670","E00020670","Total",126,3,123,8,4,2.2,5.2,2.6
"2011","E00020671","E00020671","Total",119,1,118,6,2,2.5,5.3,2.8
"2011","E00020596","E00020596","Total",123,0,123,2,2,2.6,7.0,3.5
"2011","E00020611","E00020611","Total",113,1,112,4,1,2.5,5.7,3.1
"2011","E00020612","E00020612","Total",136,1,135,10,2,2.9,7.7,3.9
"2011","E00020613","E00020613","Total",111,7,104,8,5,2.1,4.2,2.0
"2011","E00020616","E00020616","Total",115,6,109,5,3,2.4,5.8,3.1
"2011","E00020597","E00020597","Total",179,0,179,12,6,2.2,5.4,2.6
"2011","E00020619","E00020619","Total",105,1,104,10,2,2.1,4.4,2.0
"2011","E00020623","E00020623","Total",108,1,107,8,2,2.3,5.1,2.5
"2011","E00020624","E00020624","Total",143,2,141,24,8,2.2,4.5,2.2
"2011","E00020627","E00020627","Total",90,1,89,4,3,2.4,5.4,2.7
"2011","E00020628","E00020628","Total",123,5,118,10,4,2.3,4.9,2.4
"2011","E00020598","E00020598","Total",153,2,151,14,5,2.0,5.0,2.6
"2011","E00020600","E00020600","Total",130,0,130,2,1,2.8,7.7,4.0
"2011","E00020602","E00020602","Total",111,0,111,2,0,2.3,5.4,2.9
"2011","E00020605","E00020605","Total",106,14,92,20,5,1.7,3.6,1.7
"2011","E00020630","E00020630","Total",135,0,135,1,2,2.7,7.6,3.9
"2011","E00020703","E00020703","Total",122,0,122,2,3,2.9,8.5,4.2
"2011","E00020704","E00020704","Total",119,0,119,4,5,3.0,8.5,4.2
"2011","E00020705","E00020705","Total",113,0,113,1,0,2.6,7.4,3.6
"2011","E00020706","E00020706","Total",117,1,116,2,1,2.8,8.6,4.3
"2011","E00020707","E00020707","Total",124,1,123,2,1,2.8,9.5,4.6
"2011","E00020697","E00020697","Total",139,0,139,7,5,3.2,8.4,4.3
"2011","E00020698","E00020698","Total",110,0,110,1,1,2.7,8.1,4.1
"2011","E00020700","E00020700","Total",125,0,125,2,1,2.7,8.9,4.4
"2011","E00020702","E00020702","Total",127,0,127,2,3,2.8,8.3,4.2
"2011","E00165852","E00165852","Total",118,1,117,0,1,2.7,7.9,4.0
"2011","E00021875","E00021875","Total",110,4,106,15,12,2.7,4.7,2.6
"2011","E00021898","E00021898","Total",140,4,136,17,9,2.8,5.2,3.1
"2011","E00021900","E00021900","Total",142,7,135,19,15,2.4,5.2,2.7
"2011","E00021902","E00021902","Total",155,2,153,6,4,2.7,6.1,3.3
"2011","E00021878","E00021878","Total",120,1,119,9,7,2.4,4.9,2.7
"2011","E00021885","E00021885","Total",118,5,113,22,5,2.3,4.8,2.6
"2011","E00021887","E00021887","Total",184,17,167,120,3,1.2,2.3,1.0
"2011","E00021904","E00021904","Total",143,5,138,15,9,1.5,3.5,1.6
"2011","E00021905","E00021905","Total",161,5,156,10,13,2.6,5.2,2.7
"2011","E00021906","E00021906","Total",88,6,82,19,10,1.9,3.7,1.6
"2011","E00021907","E00021907","Total",101,1,100,8,3,1.8,4.3,1.9
"2011","E00021876","E00021876","Total",116,3,113,3,4,2.4,5.6,3.0
"2011","E00021882","E00021882","Total",139,4,135,11,10,2.7,6.0,3.0
"2011","E00021883","E00021883","Total",135,1,134,3,1,2.3,6.0,3.1
"2011","E00021901","E00021901","Total",121,4,117,2,3,2.5,5.3,2.8
"2011","E00021903","E00021903","Total",134,4,130,5,11,2.4,5.1,2.6
"2011","E00021909","E00021909","Total",133,1,132,16,6,2.6,5.2,2.8
"2011","E00021917","E00021917","Total",110,0,110,18,12,2.9,5.3,3.0
"2011","E00021920","E00021920","Total",119,1,118,10,3,2.7,5.8,3.1
"2011","E00021925","E00021925","Total",112,1,111,17,14,2.8,5.6,2.9
"2011","E00021930","E00021930","Total",116,1,115,15,13,2.9,5.3,3.0
"2011","E00021911","E00021911","Total",177,3,174,30,24,3.3,5.6,3.1
"2011","E00021914","E00021914","Total",139,2,137,5,4,2.6,5.8,3.0
"2011","E00021939","E00021939","Total",125,1,124,4,3,2.5,6.0,3.1
"2011","E00021940","E00021940","Total",133,0,133,4,7,2.3,5.2,2.7
"2011","E00021884","E00021884","Total",131,1,130,23,14,2.3,5.2,2.8
"2011","E00021886","E00021886","Total",146,2,144,10,8,2.7,6.3,3.4
"2011","E00021890","E00021890","Total",144,2,142,8,6,2.5,6.4,3.5
"2011","E00021899","E00021899","Total",122,2,120,6,3,1.7,4.3,2.1
"2011","E00171497","E00171497","Total",184,5,179,29,10,2.0,5.0,2.5
"2011","E00171498","E00171498","Total",86,1,85,3,2,2.7,6.5,3.5
"2011","E00021879","E00021879","Total",120,1,119,9,4,2.3,6.1,3.2
"2011","E00021881","E00021881","Total",139,4,135,4,2,2.3,5.4,2.8
"2011","E00021888","E00021888","Total",111,2,109,8,2,1.8,4.8,2.5
"2011","E00021892","E00021892","Total",90,2,88,6,6,2.4,5.2,2.7
"2011","E00021895","E00021895","Total",102,1,101,2,2,2.5,6.3,3.4
"2011","E00021896","E00021896","Total",91,2,89,0,0,2.9,6.9,3.7
"2011","E00021897","E00021897","Total",145,1,144,13,9,1.8,4.6,2.2
"2011","E00021880","E00021880","Total",168,2,166,7,6,2.5,5.9,3.0
"2011","E00021889","E00021889","Total",161,3,158,25,9,2.3,4.8,2.6
"2011","E00021891","E00021891","Total",147,7,140,7,4,2.5,5.4,2.9
"2011","E00021893","E00021893","Total",162,6,156,11,5,2.2,5.0,2.6
"2011","E00021894","E00021894","Total",111,1,110,11,7,2.3,5.4,2.5
"2011","E00021908","E00021908","Total",149,1,148,12,6,2.7,6.3,3.2
"2011","E00021912","E00021912","Total",134,2,132,51,14,1.4,3.1,1.4
"2011","E00021913","E00021913","Total",145,4,141,15,5,1.8,4.4,2.3
"2011","E00021918","E00021918","Total",124,2,122,26,16,2.0,4.4,2.1
"2011","E00021921","E00021921","Total",116,2,114,5,4,2.7,6.1,3.2
"2011","E00021923","E00021923","Total",120,0,120,9,4,2.1,4.7,2.5
"2011","E00021915","E00021915","Total",133,1,132,3,3,2.5,5.8,3.0
"2011","E00021916","E00021916","Total",118,0,118,14,5,2.7,5.4,2.9
"2011","E00021919","E00021919","Total",125,2,123,16,11,2.7,5.3,2.9
"2011","E00021922","E00021922","Total",119,2,117,1,5,2.9,6.3,3.4
"2011","E00021927","E00021927","Total",115,1,114,2,3,2.9,6.3,3.4
"2011","E00022053","E00022053","Total",170,1,169,37,26,2.5,4.4,2.4
"2011","E00022063","E00022063","Total",128,5,123,11,9,3.0,5.2,2.9
"2011","E00022065","E00022065","Total",131,2,129,17,13,2.4,4.5,2.5
"2011","E00022068","E00022068","Total",136,6,130,15,13,2.4,4.6,2.4
"2011","E00022069","E00022069","Total",130,4,126,19,15,2.2,4.2,2.1
"2011","E00022045","E00022045","Total",129,1,128,26,17,2.3,4.3,2.3
"2011","E00022046","E00022046","Total",152,6,146,13,6,2.7,5.9,3.2
"2011","E00022055","E00022055","Total",125,0,125,12,3,1.7,4.2,1.9
"2011","E00022057","E00022057","Total",111,4,107,25,15,2.0,3.8,1.9
"2011","E00022073","E00022073","Total",133,4,129,36,18,1.9,4.2,1.9
"2011","E00022054","E00022054","Total",128,1,127,7,6,2.5,5.5,2.9
"2011","E00022070","E00022070","Total",136,3,133,5,3,2.5,5.9,3.2
"2011","E00022071","E00022071","Total",129,2,127,3,3,2.7,6.6,3.5
"2011","E00022072","E00022072","Total",141,4,137,4,4,2.6,6.3,3.3
"2011","E00022074","E00022074","Total",108,2,106,3,2,2.5,6.0,3.2
"2011","E00022049","E00022049","Total",140,4,136,18,15,2.5,4.7,2.6
"2011","E00022050","E00022050","Total",126,1,125,22,16,2.3,4.3,2.2
"2011","E00022051","E00022051","Total",129,2,127,11,11,2.6,5.0,2.6
"2011","E00022060","E00022060","Total",130,4,126,24,19,2.1,4.2,2.1
"2011","E00022061","E00022061","Total",181,7,174,9,8,2.0,4.9,2.3
"2011","E00022052","E00022052","Total",137,4,133,16,14,2.0,4.3,2.2
"2011","E00022062","E00022062","Total",151,1,150,19,15,2.4,4.4,2.2
"2011","E00022064","E00022064","Total",112,2,110,14,9,2.5,4.6,2.5
"2011","E00022066","E00022066","Total",131,2,129,21,17,2.7,4.8,2.5
"2011","E00022067","E00022067","Total",121,3,118,18,12,2.7,5.1,2.8
"2011","E00021910","E00021910","Total",161,4,157,24,12,2.3,4.6,2.2
"2011","E00021926","E00021926","Total",113,3,110,28,23,2.5,4.6,2.5
"2011","E00021929","E00021929","Total",130,7,123,9,6,2.6,6.1,3.2
"2011","E00021932","E00021932","Total",125,1,124,20,13,2.2,4.2,2.2
"2011","E00021935","E00021935","Total",144,1,143,10,7,2.3,4.8,2.4
"2011","E00021928","E00021928","Total",120,4,116,2,2,2.6,6.1,3.1
"2011","E00021931","E00021931","Total",133,2,131,7,4,3.0,6.5,3.5
"2011","E00021933","E00021933","Total",121,0,121,1,1,2.6,6.7,3.6
"2011","E00021938","E00021938","Total",118,0,118,7,6,2.6,5.6,3.0
"2011","E00022196","E00022196","Total",124,0,124,10,7,1.9,3.9,1.8
"2011","E00022198","E00022198","Total",131,1,130,9,3,2.1,4.7,2.3
"2011","E00022201","E00022201","Total",128,0,128,28,10,2.1,4.1,2.1
"2011","E00022205","E00022205","Total",159,2,157,34,5,2.4,4.6,2.5
"2011","E00022225","E00022225","Total",143,0,143,27,24,2.5,4.4,2.3
"2011","E00022200","E00022200","Total",114,2,112,13,10,2.7,5.1,2.8
"2011","E00022202","E00022202","Total",115,0,115,14,10,2.6,5.0,2.6
"2011","E00022207","E00022207","Total",137,2,135,7,7,2.9,6.1,3.4
"2011","E00022223","E00022223","Total",122,1,121,20,13,2.2,4.1,2.0
"2011","E00022224","E00022224","Total",95,1,94,2,2,2.7,5.9,3.2
"2011","E00022193","E00022193","Total",119,4,115,25,14,2.5,4.7,2.4
"2011","E00022204","E00022204","Total",133,1,132,5,5,2.7,5.8,3.0
"2011","E00022208","E00022208","Total",132,2,130,8,4,2.9,6.1,3.3
"2011","E00022212","E00022212","Total",134,7,127,19,19,2.7,5.2,2.6
"2011","E00022215","E00022215","Total",114,4,110,5,2,2.6,5.6,3.1
"2011","E00021924","E00021924","Total",115,1,114,6,2,2.7,6.0,3.2
"2011","E00021934","E00021934","Total",132,5,127,6,5,2.5,5.6,3.1
"2011","E00021936","E00021936","Total",104,2,102,1,2,2.7,5.9,3.2
"2011","E00021937","E00021937","Total",141,4,137,11,7,2.7,5.5,3.1
"2011","E00022197","E00022197","Total",136,3,133,19,11,2.7,5.1,2.9
"2011","E00022203","E00022203","Total",105,1,104,8,4,2.5,5.3,2.9
"2011","E00022206","E00022206","Total",109,1,108,6,7,2.8,6.1,3.2
"2011","E00022226","E00022226","Total",129,4,125,9,8,2.6,5.1,2.8
"2011","E00022227","E00022227","Total",136,2,134,5,5,2.5,5.5,3.0
"2011","E00022199","E00022199","Total",188,3,185,51,32,2.2,4.0,2.0
"2011","E00022209","E00022209","Total",113,3,110,9,12,2.8,5.9,3.3
"2011","E00022210","E00022210","Total",117,6,111,49,14,1.8,3.4,1.8
"2011","E00022211","E00022211","Total",127,0,127,8,5,2.8,6.0,3.3
"2011","E00022213","E00022213","Total",105,1,104,2,6,3.2,6.2,3.4
"2011","E00022378","E00022378","Total",123,3,120,3,5,2.9,6.1,3.2
"2011","E00022379","E00022379","Total",137,5,132,6,9,2.8,5.5,3.1
"2011","E00022407","E00022407","Total",113,5,108,26,15,2.4,4.1,2.2
"2011","E00022408","E00022408","Total",133,2,131,3,2,2.6,5.6,3.2
"2011","E00022409","E00022409","Total",135,4,131,12,11,2.8,5.7,3.1
"2011","E00022381","E00022381","Total",145,6,139,29,15,2.7,4.9,2.6
"2011","E00022382","E00022382","Total",137,3,134,45,22,1.9,3.6,1.8
"2011","E00022383","E00022383","Total",120,1,119,19,14,2.3,4.9,2.5
"2011","E00022387","E00022387","Total",143,4,139,8,4,2.2,4.6,2.3
"2011","E00022391","E00022391","Total",147,5,142,15,12,2.6,5.3,3.0
"2011","E00022380","E00022380","Total",128,4,124,5,3,2.7,5.8,3.2
"2011","E00022384","E00022384","Total",111,3,108,5,4,2.8,5.6,2.9
"2011","E00022385","E00022385","Total",112,3,109,6,7,2.4,5.2,2.7
"2011","E00022386","E00022386","Total",126,5,121,9,11,2.8,5.7,3.2
"2011","E00022388","E00022388","Total",128,2,126,13,10,2.9,5.7,3.1
"2011","E00022389","E00022389","Total",114,1,113,14,7,2.8,5.2,2.9
"2011","E00022390","E00022390","Total",127,13,114,28,17,1.9,3.6,1.6
"2011","E00022392","E00022392","Total",131,4,127,24,15,2.5,4.9,2.6
"2011","E00022394","E00022394","Total",135,4,131,17,12,2.7,5.1,2.7
"2011","E00022399","E00022399","Total",151,0,151,15,15,2.4,4.8,2.5
"2011","E00022376","E00022376","Total",130,7,123,20,13,2.8,5.0,2.8
"2011","E00022393","E00022393","Total",134,6,128,8,8,2.2,4.6,2.3
"2011","E00022396","E00022396","Total",135,1,134,18,14,2.6,5.0,2.6
"2011","E00022397","E00022397","Total",133,3,130,13,14,2.9,5.5,2.9
"2011","E00022401","E00022401","Total",108,2,106,19,10,2.9,5.4,2.8
"2011","E00022398","E00022398","Total",115,2,113,27,14,2.9,5.0,2.7
"2011","E00022400","E00022400","Total",139,3,136,15,10,2.7,5.3,2.8
"2011","E00022403","E00022403","Total",126,1,125,16,15,3.0,5.3,2.9
"2011","E00022405","E00022405","Total",53,0,53,9,10,2.5,4.8,2.5
"2011","E00022406","E00022406","Total",111,3,108,18,14,2.6,4.7,2.6
"2011","E00022377","E00022377","Total",145,0,145,27,18,2.9,4.7,2.8
"2011","E00022395","E00022395","Total",120,0,120,26,16,2.8,4.8,2.8
"2011","E00022402","E00022402","Total",129,1,128,36,30,3.0,4.9,2.7
"2011","E00022404","E00022404","Total",145,1,144,34,18,2.9,4.6,2.6
"2011","E00022015","E00022015","Total",121,0,121,4,1,2.7,6.1,3.3
"2011","E00022019","E00022019","Total",138,2,136,14,9,2.8,5.1,2.9
"2011","E00022036","E00022036","Total",123,3,120,8,3,3.0,5.9,3.1
"2011","E00022038","E00022038","Total",141,1,140,5,6,2.5,5.5,2.9
"2011","E00022016","E00022016","Total",115,10,105,26,21,2.1,4.2,2.0
"2011","E00022020","E00022020","Total",103,1,102,4,5,3.1,7.2,3.9
"2011","E00022023","E00022023","Total",136,5,131,18,15,2.0,4.4,2.2
"2011","E00022039","E00022039","Total",128,2,126,13,10,2.5,5.4,2.9
"2011","E00022040","E00022040","Total",125,3,122,8,6,2.8,5.6,3.1
"2011","E00022017","E00022017","Total",125,8,117,11,6,2.8,5.5,2.9
"2011","E00022024","E00022024","Total",135,1,134,9,3,2.6,5.8,3.0
"2011","E00022025","E00022025","Total",136,2,134,6,8,2.8,5.9,2.9
"2011","E00022028","E00022028","Total",140,6,134,23,17,2.9,5.5,2.9
"2011","E00022037","E00022037","Total",138,3,135,30,18,2.4,4.5,2.3
"2011","E00022012","E00022012","Total",137,2,135,27,11,3.0,5.3,2.9
"2011","E00022026","E00022026","Total",144,4,140,4,3,2.8,6.4,3.5
"2011","E00022027","E00022027","Total",162,5,157,8,5,2.6,5.4,2.8
"2011","E00022030","E00022030","Total",132,1,131,3,5,2.9,6.0,3.2
"2011","E00022043","E00022043","Total",128,2,126,1,3,3.0,6.2,3.3
"2011","E00022044","E00022044","Total",132,1,131,3,1,2.8,6.3,3.2
"2011","E00022075","E00022075","Total",146,2,144,8,6,2.7,5.7,3.0
"2011","E00022076","E00022076","Total",119,2,117,3,5,3.0,6.1,3.3
"2011","E00022047","E00022047","Total",131,5,126,19,7,1.8,4.2,2.0
"2011","E00022048","E00022048","Total",128,4,124,17,10,2.2,5.1,2.6
"2011","E00022056","E00022056","Total",124,3,121,10,7,2.4,5.3,2.6
"2011","E00022058","E00022058","Total",141,7,134,22,13,2.3,4.9,2.4
"2011","E00022059","E00022059","Total",125,1,124,15,5,2.4,5.2,2.7
"2011","E00021840","E00021840","Total",144,5,139,17,9,2.5,5.1,2.7
"2011","E00021842","E00021842","Total",146,3,143,13,19,3.0,5.6,3.0
"2011","E00021851","E00021851","Total",116,6,110,6,6,2.6,5.6,2.9
"2011","E00021854","E00021854","Total",134,1,133,16,11,2.8,5.5,3.0
"2011","E00021855","E00021855","Total",107,1,106,12,8,3.0,5.7,3.0
"2011","E00021841","E00021841","Total",128,1,127,37,31,3.0,4.5,2.5
"2011","E00021852","E00021852","Total",149,3,146,23,15,2.7,4.9,2.6
"2011","E00021853","E00021853","Total",142,2,140,35,28,2.7,4.6,2.4
"2011","E00021857","E00021857","Total",112,8,104,42,34,2.6,3.7,1.8
"2011","E00021859","E00021859","Total",136,3,133,38,25,2.8,4.3,2.2
"2011","E00022018","E00022018","Total",134,1,133,17,11,2.5,4.6,2.5
"2011","E00022021","E00022021","Total",126,4,122,10,5,2.5,5.0,2.6
"2011","E00022041","E00022041","Total",124,4,120,52,37,3.2,4.3,2.3
"2011","E00022042","E00022042","Total",117,1,116,37,30,2.7,3.9,2.0
"2011","E00022194","E00022194","Total",126,4,122,13,7,2.7,5.6,3.0
"2011","E00022214","E00022214","Total",95,6,89,22,9,2.2,4.2,2.3
"2011","E00022216","E00022216","Total",122,2,120,9,6,2.7,5.2,2.9
"2011","E00022218","E00022218","Total",164,3,161,35,18,2.2,4.1,2.2
"2011","E00022219","E00022219","Total",142,2,140,26,12,3.0,5.5,3.0
"2011","E00022195","E00022195","Total",149,9,140,9,10,2.8,5.7,3.0
"2011","E00022217","E00022217","Total",140,16,124,62,13,1.6,3.1,1.5
"2011","E00022220","E00022220","Total",117,2,115,22,13,2.3,4.6,2.4
"2011","E00022221","E00022221","Total",119,4,115,17,10,2.8,5.4,3.0
"2011","E00022222","E00022222","Total",112,2,110,9,10,3.1,5.7,3.2
"2011","E00022119","E00022119","Total",139,4,135,31,18,3.1,5.1,2.9
"2011","E00022133","E00022133","Total",117,1,116,32,27,3.6,5.0,2.7
"2011","E00022134","E00022134","Total",113,6,107,24,19,2.8,4.8,2.6
"2011","E00022137","E00022137","Total",185,4,181,55,16,2.2,4.0,2.1
"2011","E00022139","E00022139","Total",125,2,123,21,12,3.1,5.2,3.0
"2011","E00022127","E00022127","Total",133,4,129,28,20,2.8,4.7,2.6
"2011","E00022130","E00022130","Total",108,1,107,31,21,3.2,4.7,2.7
"2011","E00022131","E00022131","Total",120,1,119,39,30,2.9,4.3,2.2
"2011","E00022132","E00022132","Total",106,8,98,22,18,3.0,5.1,2.9
"2011","E00022135","E00022135","Total",127,10,117,35,26,2.9,4.5,2.3
"2011","E00022122","E00022122","Total",123,4,119,29,18,2.9,4.8,2.6
"2011","E00022128","E00022128","Total",129,9,120,25,24,3.0,5.0,2.7
"2011","E00022138","E00022138","Total",137,7,130,23,12,2.6,4.6,2.6
"2011","E00022140","E00022140","Total",125,8,117,18,17,2.6,4.8,2.4
"2011","E00022142","E00022142","Total",127,13,114,33,9,2.2,4.1,2.1
"2011","E00022123","E00022123","Total",139,2,137,22,20,2.4,4.7,2.4
"2011","E00022141","E00022141","Total",140,13,127,33,30,2.7,4.5,2.4
"2011","E00022145","E00022145","Total",119,9,110,19,17,3.3,5.2,2.9
"2011","E00022148","E00022148","Total",125,8,117,23,17,2.6,4.7,2.4
"2011","E00022149","E00022149","Total",140,5,135,31,19,2.7,4.6,2.6
"2011","E00022118","E00022118","Total",126,2,124,19,13,3.1,5.1,2.9
"2011","E00022120","E00022120","Total",122,3,119,30,24,3.1,4.8,2.5
"2011","E00022129","E00022129","Total",127,7,120,29,20,3.1,5.0,2.7
"2011","E00022136","E00022136","Total",108,4,104,19,18,3.0,5.3,2.8
"2011","E00022143","E00022143","Total",119,5,114,18,13,2.8,4.9,2.9
"2011","E00021843","E00021843","Total",129,6,123,23,15,2.8,4.8,2.6
"2011","E00021856","E00021856","Total",133,8,125,20,16,3.2,5.7,3.1
"2011","E00021863","E00021863","Total",140,1,139,33,28,3.3,5.5,2.9
"2011","E00021868","E00021868","Total",118,4,114,27,26,3.2,4.9,2.6
"2011","E00021871","E00021871","Total",104,3,101,16,13,2.9,4.9,2.6
"2011","E00021845","E00021845","Total",131,4,127,31,31,2.9,4.7,2.5
"2011","E00021846","E00021846","Total",110,4,106,22,21,2.8,5.0,2.7
"2011","E00021849","E00021849","Total",113,2,111,23,21,2.9,4.7,2.4
"2011","E00021867","E00021867","Total",116,3,113,18,15,2.6,4.6,2.4
"2011","E00021874","E00021874","Total",128,7,121,27,23,3.1,4.9,2.7
"2011","E00171500","E00171500","Total",125,2,123,74,27,2.7,3.4,2.1
"2011","E00171512","E00171512","Total",120,1,119,30,25,3.0,4.5,2.4
"2011","E00171514","E00171514","Total",130,3,127,90,25,2.1,2.8,1.5
"2011","E00022022","E00022022","Total",145,2,143,8,10,2.9,5.8,3.2
"2011","E00022029","E00022029","Total",156,4,152,6,4,3.1,6.4,3.5
"2011","E00022031","E00022031","Total",191,0,191,30,24,2.7,5.0,2.8
"2011","E00022032","E00022032","Total",134,1,133,6,7,2.7,5.6,3.1
"2011","E00022013","E00022013","Total",130,1,129,11,8,2.9,5.9,3.0
"2011","E00022014","E00022014","Total",134,2,132,21,15,2.6,5.2,2.7
"2011","E00022033","E00022033","Total",156,5,151,36,23,2.5,4.3,2.2
"2011","E00022034","E00022034","Total",131,5,126,25,16,2.5,5.3,2.6
"2011","E00022035","E00022035","Total",126,9,117,16,11,2.9,5.5,2.9
"2011","E00021844","E00021844","Total",172,8,164,47,40,2.6,4.4,2.3
"2011","E00021847","E00021847","Total",132,4,128,16,9,2.6,4.9,2.5
"2011","E00021848","E00021848","Total",155,3,152,48,35,3.0,4.6,2.5
"2011","E00021850","E00021850","Total",144,3,141,38,26,2.7,4.4,2.4
"2011","E00021873","E00021873","Total",186,5,181,34,33,2.8,5.0,2.6
"2011","E00021858","E00021858","Total",139,4,135,19,8,3.1,5.2,3.1
"2011","E00021860","E00021860","Total",145,2,143,32,17,3.1,5.2,3.0
"2011","E00021861","E00021861","Total",143,6,137,17,16,3.2,5.7,3.1
"2011","E00021862","E00021862","Total",130,3,127,13,7,2.9,5.2,3.0
"2011","E00021839","E00021839","Total",142,3,139,30,16,2.4,4.3,2.4
"2011","E00021864","E00021864","Total",131,2,129,18,12,2.2,4.0,2.0
"2011","E00021865","E00021865","Total",136,1,135,29,14,2.3,4.0,2.1
"2011","E00021866","E00021866","Total",119,4,115,17,11,2.4,4.2,2.2
"2011","E00021869","E00021869","Total",140,3,137,23,18,2.7,4.9,2.7
"2011","E00021870","E00021870","Total",141,7,134,15,13,2.7,5.1,2.8
"2011","E00022419","E00022419","Total",90,0,90,31,21,2.8,4.2,2.2
"2011","E00022423","E00022423","Total",139,8,131,28,18,2.6,4.6,2.3
"2011","E00022424","E00022424","Total",150,6,144,33,29,2.8,4.8,2.6
"2011","E00022430","E00022430","Total",169,10,159,41,27,2.7,4.6,2.4
"2011","E00022432","E00022432","Total",123,2,121,27,28,3.3,5.2,2.9
"2011","E00022413","E00022413","Total",121,2,119,37,28,2.8,4.1,2.2
"2011","E00022443","E00022443","Total",119,2,117,21,19,3.0,5.1,2.8
"2011","E00022444","E00022444","Total",140,4,136,32,19,2.7,4.8,2.6
"2011","E00022445","E00022445","Total",125,2,123,27,19,3.0,5.0,2.7
"2011","E00022446","E00022446","Total",134,4,130,58,31,2.5,3.9,2.1
"2011","E00022099","E00022099","Total",123,8,115,44,27,2.9,4.2,2.3
"2011","E00022100","E00022100","Total",128,8,120,29,19,3.2,4.8,2.7
"2011","E00022101","E00022101","Total",137,3,134,27,18,2.8,4.6,2.5
"2011","E00022102","E00022102","Total",124,5,119,22,22,2.8,4.8,2.5
"2011","E00022103","E00022103","Total",135,6,129,18,15,2.7,4.8,2.4
"2011","E00022427","E00022427","Total",122,5,117,21,12,2.4,4.1,2.1
"2011","E00022428","E00022428","Total",116,4,112,24,16,1.8,3.6,1.6
"2011","E00022429","E00022429","Total",128,7,121,18,14,2.6,4.6,2.3
"2011","E00022433","E00022433","Total",139,6,133,29,22,2.8,4.7,2.5
"2011","E00022436","E00022436","Total",121,2,119,27,18,2.9,4.7,2.6
"2011","E00022437","E00022437","Total",112,2,110,32,22,2.8,4.3,2.2
"2011","E00022412","E00022412","Total",147,5,142,52,30,3.2,4.5,2.6
"2011","E00022431","E00022431","Total",143,3,140,30,25,2.7,4.5,2.3
"2011","E00022434","E00022434","Total",125,5,120,8,9,2.2,4.7,2.3
"2011","E00022439","E00022439","Total",137,6,131,38,34,3.1,4.8,2.6
"2011","E00022441","E00022441","Total",129,2,127,35,19,2.4,4.4,2.2
"2011","E00022420","E00022420","Total",122,0,122,50,30,3.5,4.9,2.6
"2011","E00022421","E00022421","Total",159,1,158,45,39,2.9,4.4,2.3
"2011","E00022422","E00022422","Total",132,3,129,34,32,2.8,4.4,2.4
"2011","E00022426","E00022426","Total",122,4,118,23,22,3.1,5.0,2.7
"2011","E00022414","E00022414","Total",220,6,214,48,37,2.7,4.5,2.4
"2011","E00022415","E00022415","Total",143,3,140,20,13,2.2,4.1,2.0
